opinion_id,true_topic_id,true_rank_in_topK,hit@1,hit@5,hit@10,hit@20,text,pred1_topic_id,pred2_topic_id,pred3_topic_id,pred4_topic_id,pred5_topic_id
d7b5a09b7f4d,2DA25C61D18D,1,1,1,1,1,student designed projects give students the choice to pick a format they feel comfortable with. this choice gives the student confidence in their ability to complete the project and strengthens a particular skill in use.,2DA25C61D18D,1CF149052D11,01F69867D1BE,CAC4E6021973,D34DFB9BF717
0317e2301905,2DA25C61D18D,-1,0,0,0,0,"for example, generic_name, my niece, decided to do drawings for her summer reading project last year. she would say that drawing her own version of the characters from her favorite book, diary of the wimpy kid , would helped her visualize the story in her own way so she could visualize effectively when reading books without pictures to guide her. when she completed her task, she felt so confident in her work and even said, ""i'm going to do so good on this project. i know my teacher is going to love it."" because of this, it was noticeable that she obviously felt confident in her outstanding drawings. she even became a better drawer from it. she turned in her project and got an astounding grade on it. overall, the experience she had with the project was very rewarding for her because she got a chance to showcase her confident drawings and had the productive opportunity to build on the skill she loved.",D60320508249,F647D77D7396,CE94B3F26D2F,4BD30FA12457,9F9FBC5BF6B3
6c039eb90e72,2DA25C61D18D,5,0,1,1,1,student designed summer projects give students the ability to learn at their own pace while ultimately having fun,D60320508249,D1AF5CE5040E,19E57B0657A6,4CBB994F69F3,2DA25C61D18D
a63e6373ab59,2DA25C61D18D,4,0,1,1,1,"for example, two years ago, my former world history teacher, mr generic_name, had us do a project over the summer about the most important events in world history. fortunately, he gave the opportunity to choose our own format for the project. luckily for my friend generic_name, he decided to complete the project in the form of a song, considering he was very musically talented. over the summer he would plan when to work on it that best fit his schedule so he wouldn't be stressed to finish the song. he researched about the effects of world war ii and finished his song in no time. he stated that it was one of the best projects he had ever completed because for the first time, he felt like he actually learned something while doing an activity that he loved and had fun with. this clearly shows the effects of giving students a choice in designing their own projects for the best learning experience.",9F7BBA5FC646,4BD30FA12457,F647D77D7396,2DA25C61D18D,3EEDE8AD3CB3
1fcea331e069,2DA25C61D18D,1,1,1,1,1,some may argue that teacher designed summer projects give students a chance to broaden and strengthen skills students are uncomfortable with,2DA25C61D18D,22416450E0EF,59A14F276C3E,A4ADCC04C319,F647D77D7396
7e91171f931b,2DA25C61D18D,-1,0,0,0,0,students don't learn that way.,EBF9131A638F,6060D28C05B6,8A4D99910F10,04D4F9F350F6,F6A92E43251E
42674f692de8,2DA25C61D18D,11,0,0,0,1,"for example, this year in my ap economics class, a peer of mine, generic_name, said she didn't understand the point of the summer project, which was to pick a book about economics, she chose the book freakonmics , and write an essay on how economic concepts apply to everyday life. this is also considering that essay writing is not her specialty. she loudly complained about how boring the project was and how it was extremely time consuming. she even stated she got nothing out of it. because she didn't have fun, she didn't learn anything and was furious by this outcome. this undoubtedly shows that teacher designed projects make students feel like they don't learn anything and overall, make them feel bitter about the subject.",D60320508249,F647D77D7396,D4E3104E7591,E37D480CD473,4CBB994F69F3
7f660d5cc5b6,2DA25C61D18D,3,0,1,1,1,teacher designed projects don't give the students an efficient way of learning,59A14F276C3E,3869028BB079,2DA25C61D18D,AFCE5307F69A,22416450E0EF
baeb2b8e39ef,2DA25C61D18D,11,0,0,0,1,"some students may find the project uninteresting and because of this, they may not learn the helpful information needed to help them with their classes.",F4A3B4B14952,28314B1AC842,C06AB6F566C8,D2F5E24CEEAA,3869028BB079
b19f95265fa5,2DABAC90201A,-1,0,0,0,0,"venus is actually a planet. in our system solar. venus is the second planet from our sun. venus is the closest planet planet to earth in terms of density and size. venus is sometimes we are closer to mars and others time to venus. on the planet's surface, temperatures averange over 800 degrees fahrenheit, and the atmospheric pressure is 90 times greater. venus has the hottest surface temperature of any planet in our solar system. venus was probably covered largely with oceans and could have supported varios forms of life just like earth, today venus still has some features that are sediment and includes familiar features such as valleys, mountains and craters, furthermore, recal that venus can some times be our nearest option for aplanetary visit people like visit at planet venus they want know about the planet. the scientists say tha planet is delete at de solar system because venus is a little planet in solar system it was delate. approaches to studying venus. for example, some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of venus's surface and lasted for trhee weeks in souch conditions. human curiosity know more about venus the little planet in solar system. in planet venus there not are life, people can live there at the planet venus, only in this planet are life.",4EBE610AF54A,93E10E079796,D2FB5374A7A2,61ECCAC44988,6100B2E44919
b9217e0ea012,2DC33D804E4A,-1,0,0,0,0,"first of all, about 97 percent of a thick atmosphere blankets venus are carbon dioxide.",958BACFAF66B,65552A741D2A,C4C3A58C5939,4B358CFBD575,EC3DD758D9F0
ba5b82546709,2DC33D804E4A,-1,0,0,0,0,"the national aeronautics and space administration (nasa) is working on study about the planet, venus. if nasa is possible to make spacecraft that could go to land on the surface of venus, it will be difficult people research on the planet because 97 percent of the atmosphere are carbon dioxide. this condition makes different envionment from earth.""a thick atmosphere of almost 97 percent carbon dioxide blankets venus""(paragraph 3).",11823089B61E,EAF6BCA737BD,F5EFE72B5E63,C4F0E1CA18F0,72AC5F226827
6282e1a10d50,2DC33D804E4A,-1,0,0,0,0,"secondly, the average temperatures of venus is over 800 degrees fahrenheit.",57CE6ED06513,95A558C8882D,65552A741D2A,6A49432C3001,4B358CFBD575
cfe17ab70b92,2DC33D804E4A,-1,0,0,0,0,"on the planet's surface, temperatures average over 800 degrees fahrenheit""(paragraph 3). it is not possible that people stay on venus on this very high temperature.",57CE6ED06513,F0740AF01F22,B460B20EE678,C71F197DD70A,61ECCAC44988
d4ecb5ec82d0,2DC33D804E4A,-1,0,0,0,0,"finally, the atmospheric pressure is 90 times greater than what they experience on earth.",95A558C8882D,57CE6ED06513,22715C8105CB,EF7631952FB3,E450F87DBD79
26fd3c571ddc,2DC33D804E4A,-1,0,0,0,0,"""the atmospheric pressure is 90 times greater than what we experience on our own planet""(paragraph 3). for example, if a person's weight is 70kg, the weight will chage t o 630kg on venus. it is difficult to work on researching on enus.",F0740AF01F22,6B4F37D30E7C,958BACFAF66B,3BD4064486ED,D2FB5374A7A2
b995873f9927,2DC33D804E4A,-1,0,0,0,0,"in addition, beyond high pressure and hean, venusian geography and weather present additional impediments like erupting volcanoes, powerful eathquakes, and frequent lightning strikes to probes seeking to land on its surface.",EC3DD758D9F0,95A558C8882D,65552A741D2A,C4C3A58C5939,4B358CFBD575
e75a5a64f1a5,2DC33D804E4A,-1,0,0,0,0,"""beyond high pressure and hean, venusian geography and weather present additional impediments like erupting volcanoes, powerful eathquakes, and frequent lightning strikes to probes seeking to land on its surface""(paragraph 3).",EC3DD758D9F0,3F612C6BD191,2E67DBD40D46,B7AE34990F95,9263362F551D
2864d70f3768,2DC33D804E4A,-1,0,0,0,0,"venus is the closest planet to earth in terms of density nd size, and occasionally the closest in distance.",D2FB5374A7A2,93E10E079796,6100B2E44919,4EBE610AF54A,4B358CFBD575
5e05574af5bc,2E0AF5C8526F,-1,0,0,0,0,"the process begins when the computer constructs a three-dimensional computer model of the face. all forty-four major muscles in the model must move like a human muscle. movement of one or more muscles is called an ""action unit."" the facial expressions we use for each emotion is universal. the software can identify mixed emotions. the software is the latest innovation from professor thomas huang. dr. huang and his colleague are experts at developing better ways for humans and computers to communicate. he then relies on his pyschologist dr. paul eckman, the creator of facial action coding system. he has classified six basic emotions like happiness, surprise, anger, disgust, fear, and sadness. in the article ""making mona lisa smile"", it tells us how a new technology called the facial action coding system enables computers to identify human emotions. ""why would they want this?",2D08A68E70CD,44E343ECD9B7,59D72A2EE874,8439B0D3B7DC,9EAD1B4831C7
bda57b1e98de,2E0AF5C8526F,1,1,1,1,1,"some students could use this software on there computer to use for when they have no one to talk to, to use for homework like instead of looking it up on the internet they could say,""hey computer what is two plus two.""",2E0AF5C8526F,57596DF3AD20,0DEDD9E3222F,36F89CC566E6,71DF40C12652
eee3782ec6f3,2E0AF5C8526F,18,0,0,0,1,"this could be the next siri, but on the computer.",AA0660FA9196,5875D6BFC687,2EF823A45135,AF637B7047FB,C162431F429E
3023e97fbb62,2E0AF5C8526F,4,0,1,1,1,"the article, the psychologists, and the professor tells us the good things about this software",0DEDD9E3222F,57596DF3AD20,77CF3644F240,2E0AF5C8526F,216A05AF987E
fb3deb6dfa2e,2E0AF5C8526F,-1,0,0,0,0,"the facial action coding system, we can use it for anything.",F9FFECDE9A53,0ACB0E08934E,387FEC6C2CB7,44E343ECD9B7,072BF1F05F66
88bb634709d9,2E0AF5C8526F,13,0,0,0,1,you can also use it for anamonical information.,030F2D5F039D,04147BBED91A,58B7F73691D2,84DC528FB9BC,4C0EB60473E1
0af300ba5e4d,2E4427B65439,-1,0,0,0,0,one reason i believe that this is a natural landform is from looking at the photos.,B6B384CA5F18,0E01BA28D3D9,007ACE74B050,155ADE36AE80,24687D08CFDA
67089f378a3e,2E4427B65439,-1,0,0,0,0,"the ""face"" isn't any perticular shape that any man or alien would want. the landform would be shaped as a circle, square or any other simple shape, and it would not be so ridgid and cracked. if you were to look at the photo furthest to the left, you would assume that it resembled a face, but if you compair that photo to the one taken twenty-five years later, you would begin to understand that to photo was out-dated and that the camera was not as clear as the one taken later. in addition, why would an alien make a structure of a human's face.",49586CD6A649,6DF04169C765,C81BC69CEE2B,F2A79A33B020,B150E66D6C5B
bcf533f81a33,2E4427B65439,-1,0,0,0,0,that part of the theory makes more sense if you take into consideration the angle the camera could have been taken at.,9C22F6D8C827,28B41BD59C3D,D28927CB06B9,98B33A9F1D9C,E450F87DBD79
b3e743911ea6,2E4427B65439,-1,0,0,0,0,notice photo two? its seems to be taken at an angle where there looks like there is a small mountain range looming over the rest of the area. this is key evidence explaining how this is just a natural landmark on mars.,7CE58A7E90FD,53A912957FE2,BD891970FC4A,EDFF7735A6F7,269F6428008E
1db7eac42f10,2E4427B65439,-1,0,0,0,0,"if you still do not believe me, then this next part will. if you think about it, why would nasa keep an amazing discover like this a secret?",496EB21D745B,E450F87DBD79,9F0C2B822B76,2EEE167F8C62,2280836E512A
3c138b434c7a,2E4427B65439,-1,0,0,0,0,"the answer is that they would not. if nasa went worldwide with their ""face"" they would make more money than millionaires or even other space academies. it does not make sense that the academy would keep an alien encounter hidden.",DAAE254A0B5C,9F0C2B822B76,5B2EAD37D5A8,879F0C1C09CD,B3DCC9D9797B
8403adc5b634,2E4A8624CB67,-1,0,0,0,0,what venus have that we dont which is good that the envioment can cush a submarin and the conditions. that it might not let a human leave in venus is dangerous. but can be really helpful like if its amosphere is so strange can take some samples and can use it to help the earth be more protective. it can help us understand why its like and if one day and see if some one can live up there. vensu us the hottest sureface temperture in our whole solors system which is perrt col if you ask me its hooter then the summer on the earth because its cloers to the sun.,F84A7FCFEF76,3F612C6BD191,B460B20EE678,DEA664963CD1,85D4CB998D62
793bdde60307,2E4A8624CB67,2,0,1,1,1,we need to watch it closly to send people up there and see if tis right for humans. but yeah i think that venus is a cool plant to study more cloly because its reaslly insterting to see how a differtn platn works everyday. we need to study it more so we cansee why its called the evening stare why its cloer to the sun why we need to talk about more to peepole so they may see how insterting is to study a plant like venus.,FA03BD616C6B,2E4A8624CB67,EAF6BCA737BD,1073917E4351,3D3E4F0B74D2
a02f0bf9fce1,2E57A0350FFD,16,0,0,0,1,"i love being able to go out on the sea and have fun will helpping people with there problems make me super happy and i wouldn't have this job if my friend didn't tell me about it. for example (the world war11) i got to go to many places like china, europe, and italy. i was happy to help all this people with there problems and when we got to go on a ship, we had the opportunity to take turns to watch over the animals at night to feed them and to make sure that nothing bad is happening like fighting our the bottom of the ship is being filled up with water. so i signed up to watch them and so i got the job. i had to stay up super late to watch them and to i went to tell the captin that every thing was okay and so on my way i slipped on some water and i fell. i had almost fell overboared but i didn't, thanks to a peice of meatel on the side of the boat and i was happy that i didnt die. i am thankful that i am still alive after breaking my ribs, and slidding down a latter. i soon recovered and was back to the job and so we took all the animals back to were they were. so we made a game place were they were. we played a whole bunch of games and we did are ruiten, until we had another jod were we had to go get animals and watch over them. i am thankful to be able to do this job with people who care about me and support me well this job. i wonder what are next job will be? will i break another bone in my body? can i survie another animal watch? will i survie breaking another bone in my body? i don't know if i can survie another bone in my boby that can be broken? after about a month we get a call to go get some animals and so we went to go get them and i have to say it was a long ride to go to teaxs and it was close to were my uncle lived and so we got there and there was a huge sand storm and so we had to go get alll the horses, and take them to the sea and then i relized that my uncle had this one horse and it did not like me at all. as we were getting the horses around i seen that horse. the captin asked me if i wanted to watch the animals that week and i said "", yes i will'. so i was up all night watching all the horses and so i had to feed them. i was feed the one horse that hated me the most and it kicked me right in the neck as i was feeding him. i was out for a really long time and my best friend came down there and found me on the floor ""sleeping"".",91AEF41A3766,82BB2259D709,E98407C4200B,77013FCECE6F,DC364EC72968
c1000d329ad1,2E67DBD40D46,-1,0,0,0,0,"vening star is one of the brightest points of light in the night sky, making it simple for even an anmateur stargazer to spot"". this quote is telling us that the eveing star is really bright and its the most beautyfull star of all stars in the sky. ""often referred to as earths twin venus is the closest plant to earth in terms of density and size and occasionally the closest in distance too"". this quote is showing us the closest planets to the earth. venus has the hottest surface temperature of any planet in our solar sysrem, even though mercury is closer to our sun. the national aeronautice and space administration nasa has one particularry compelling idea for sending humans to study venus. nasa possible solution to the hodtile conditions on the surface of venus would allow scientists to float above the fray. imagine a blimp like vehile hovering 30 or so miles above the roiling venusain landscape. at 30 plus miles above the surface temperatures would still be toasty at around 170 degrees fahrenheit but the air pressure would be close to that sea level on earth. solar power would be plentiful and radition would not exceed earth levels not easy condition but survivable.",3D3E4F0B74D2,6A49432C3001,EAF6BCA737BD,3BDE1763ECDA,BCEBA1D60DFD
7d61cf32bdbc,2E7245D9A04D,8,0,0,1,1,an example of why they should be allowed is because the computer just doesnt scan just a few it scans all 44 muscles in your face. it allows the computer to maybe bring something up to you to realise that maybe this is something that i need to look into for maybe fun or help.,E627C066A0F1,57280EFE34F4,DB1B143B6EB1,C71DC2FEAD0C,E151FC867457
cb6573b991df,2E7245D9A04D,1,1,1,1,1,its helps the students outs when they are trying to figure out what they can do to help with each emotion you have.,2E7245D9A04D,39AF0292F9B3,57596DF3AD20,FF11B4681D78,951F417BA64F
8763f501ae9a,2E7245D9A04D,2,0,1,1,1,another reason why computer show be allowed to scan emotions is because the software can identify mix emotion.,AB2D3DFD55CD,2E7245D9A04D,5B1286DD196F,E10D5E79B0A0,1541D4F15A1B
24c032875d34,2E7245D9A04D,-1,0,0,0,0,"its said by dr. huang,"" the facial expression for each emotion is universal even though individual often show vary degree of expression."" the software uses video imagery, the emtion-recognition software track there facial movement in a real face or a painted face.",D7F4D3366332,E10D5E79B0A0,8B882092B4A7,44E343ECD9B7,2D08A68E70CD
600076807ce3,2E810318FBD2,1,1,1,1,1,if i had to pick one activity it would be student council because i can help people like if their going through tough times.,2E810318FBD2,CF882151082B,52315F217E9A,9579E25F6CCC,600D15606C01
b4077b2c71d1,2E810318FBD2,-1,0,0,0,0,"say if they have trouble in school, try to help them with there grade's, or maybe the lost a love one. i would convince other to support me because i listen to people about what wrong or if there going thought something. i care about people feelings and i won't say anything in till there done. why do i want to do this is because say if your mom,dad,granddad, or grandma die in a car crush wouldn you be upset because that's your family member or maybe they die of the corona would you be upset you would want a councilor, brother, or sister. what i'm trying to say is that people need a council to help them out. ok say that a truck smash your house wouldn't you be in shock in that case you would need a council right. what i trying to say is that i want people to support me to do what i want to do, like say i want to help people out through family problem or like a love one die of cancer, heart attack, car crush, etc. i would be there to help them through there problem. it would be my honor to help people out.",2C7750B811F3,D1FBC3B9A8A4,D8F89BE1861C,2F7B32094BCD,2A35A23BE3C3
d80c01b68a34,2E86ACD1A766,-1,0,0,0,0,could visit alot of cool places.,34C979F3ABAA,1B2470F552CC,28FF2BE0AB1A,E6B9DA32FE13,6DAE6E1E7492
21232c6dc9bc,2E86ACD1A766,-1,0,0,0,0,you could go anywhere you wanted to.,18D68AEC46D6,0A618B980D2D,7CF45AD6A333,A32A838D1C3F,B91B697EB28E
f36a30a149dd,2E86ACD1A766,-1,0,0,0,0,its also good if you like to help people. if you love helping people then you should participate in this program.,264C52745EE1,4F68A8CE6F27,8AEFE911A7ED,217A7429341D,AB5D77D7E5A1
e90f64330240,2E86ACD1A766,-1,0,0,0,0,another thing thats good about this program is that you can do it with a friend. if you like to hangout with your friend alot then you should participate in this program.,1E2A00D0E43B,3ECD274709E5,24BC9F21DAE0,2F4428039BA4,E49A2A338F6F
6fe5f8cb857f,2E86ACD1A766,19,0,0,0,1,another thing great about the seagoing cowboys is that if you like helping animals you should do it.,E98407C4200B,91AEF41A3766,82BB2259D709,4A7EE66B4695,AC55C74991AC
069bc188ec75,2E86ACD1A766,14,0,0,0,1,you get to take care of and look after all the animals on the boat. feeding and looking after animals is a great to do with a friend. even if you dont like animals.,2B23459A3938,82BB2259D709,84DE135F319F,1E8C298D92CB,EBDFD68450A0
7a19201eac60,2E86ACD1A766,-1,0,0,0,0,the seagoing cowboys program is an unbelivible opportunity for somebody to go across the ocean and see places people dont get to see everyday.,5B66541ADDCD,D594C2B7582D,2D5E45654C18,D1C16D61C365,BCA57CE2AFA3
16ef57c275f3,2E86ACD1A766,-1,0,0,0,0,"i had been to europe,china greece and have even crossed the ocean 16 times! the favorite place ive been to was venice,italy,a city with streets of water. theres also so many places you can go. ive been to china,greece,europe,venice,italy and even crete. there i toured an excavated castle. this program is the perfect opportunity to visit any place you want to.",2AD1E61D9F7E,B9B45507DDF8,9A0B8CB86C16,EBDFD68450A0,44DBB635DEB1
c7c92a53c89b,2E86ACD1A766,-1,0,0,0,0,there are some flaws to this program. its very dangerous.,3DB1BD9129DB,82223F37DDCC,1E2A00D0E43B,41C6D3432C49,E49A2A338F6F
ffcd396b7344,2E86ACD1A766,17,0,0,0,1,i almost slid off the boat in the middle of the night. your also going to be in the ocean for hours until you reach your destination.,02DACD6071FD,2AD1E61D9F7E,EBDFD68450A0,61E75F6539D8,A3BFEB7818C7
22edd8b80157,2EEB19BB460B,-1,0,0,0,0,"to start off with i think this would be a. good idea because it says in the article ""for instance, you can probably tell how a friend is feeling by just simply by the look on there face."" this proves you can probably tell how one of your friends are feeling by just a expression on there face but my point is this that the technollogy can tell what emotions youtr friend is actually feeling",5BBC05802470,CEBC3C34962E,14FE56852B95,D67D59D24822,E04E83CEF5DA
aa35293474a5,2EEB19BB460B,8,0,0,1,1,this would be helpful because sometimes you ask a friend what is wrong and they just say nothing but you know something is wrong by the way they are acting and this technollogy will help with that because and can tell what emotions they re actuallyu feeling,42017C1963DB,49D71438EA8F,A24EFA2DE8DC,1541D4F15A1B,3B59052B8DAF
4f767382c86c,2EEB19BB460B,9,0,0,1,1,"in addition, this technoollogy would also be a positive because you can know when anyone is happy,sad or frustrated",12A61F91FC80,ADAE8A21CE9E,3679FD464B98,396A37B6D921,E04E83CEF5DA
d08c346a1376,2EEB19BB460B,-1,0,0,0,0,"for example it says in the article ""imagine a computer that knows when your happy or sad. for exampe, if you smile when a web ad appears on your screen, a similar ad might follow, but if yyou frown, the next ad will be different.'' this shows that you can tell how someone is feeling just based on if they smile or frown.",396A37B6D921,EA238A2AE63A,3679FD464B98,12A61F91FC80,5B1286DD196F
3faa93ab4fd9,2EEB19BB460B,-1,0,0,0,0,personally i am against this because i would love to know what everyone is feeling if they asre my frien oir not and know the real reason why they are acting the way they are no matter if they are sad or happy.,C7C9C01597EA,E2B2ABB01662,3005ADCF9F86,688370E9E6F1,211C17AD0F75
b233aa20a9b6,2EEE167F8C62,1,1,1,1,1,the reasons why nasa would not want to cover or hide an ancient civilization on mars up is because they would clearly benifit from the sitiuation.,2EEE167F8C62,B0C80C0550D7,E450F87DBD79,821EFD80EE4D,879F0C1C09CD
028881b24a17,2EEE167F8C62,2,0,1,1,1,"defenders of the nasa budget wish there was an ancient civilization on mars."" also part of the reason they even made this picture avalible to the public is to bring attention to mars. "" the authors reasoned it would be a good way to engage the public and attract attention to mars."" if they wanted to cover this ""face"" on mars up there would have never been a photo releasead to the public so every one can look at and study.",B0C80C0550D7,2EEE167F8C62,4C51280DE2A8,3E875F22BACF,F0E863BDEB82
1083acf77818,2F4428039BA4,-1,0,0,0,0,if you join the program you can see alot of stuff that not that many people get to see at all,0A618B980D2D,1E2A00D0E43B,56C208138AC9,65590D44B68A,27837D0F399E
8e991c571c03,2F4428039BA4,-1,0,0,0,0,"the text states,""luke also toured an excavated castle in crete and marveled at the panama canal on his way to china.""",83FB519F21F2,B9B45507DDF8,E60A91172B20,8B4A0DD4A3AE,727DE3CD0AEC
937ce5e781a1,2F4428039BA4,-1,0,0,0,0,if you do you get to help people and help animals.,264C52745EE1,5EA13764DA34,217A7429341D,8AEFE911A7ED,0BFD128F5C01
e8e6fb28677f,2F4428039BA4,-1,0,0,0,0,it is cool because you go around at sea alot.,C268CF77D6E0,61E75F6539D8,1B2470F552CC,E98407C4200B,129497C3E0FC
1290888ae783,2F4428039BA4,-1,0,0,0,0,you get to do fun stuff to like play games and outdoor activites.,D84271FC252A,A0D96DEF2ADA,73D6F19E24BD,27E6536433B9,2CFBD4AA7BE5
3cdc2c6c339b,2F4428039BA4,-1,0,0,0,0,most of the time if oyu are not careful and don't look oyu could get hurt and the fall off the ship,88AF43473E2F,A3BFEB7818C7,1F07CBB60940,A02D5B12D66D,8C10A8ABF46D
ed07a2e4aea1,2F4428039BA4,-1,0,0,0,0,you go to alot of cities and countries.,34C979F3ABAA,2AD1E61D9F7E,509A6BA813C0,0B606C33AC4D,6FAADEC1F061
b029048f939c,2F4428039BA4,-1,0,0,0,0,oyu have to be ready though cause if you are not you might not know what is going on for every body.,C7C9C01597EA,88AF43473E2F,D279FF9C83D7,DF7D4CA4A89E,CE3C25E291B2
e4b8ac60b449,2F523DD862F0,-1,0,0,0,0,"by temporarily banning the usage of cars, paris, france succesfully decreased the thick smog that had built around their city.",7507EC0790DF,6E534D6E2282,756C640A36D1,8FFBD4C432B4,67780BCAD15F
07e73cc8eec2,2F523DD862F0,-1,0,0,0,0,"according to source 2, by robert duffer , ""after days of near-record pollution, paris enforced a partial driving ban to clear the air of the global city. on monday motorists with even-numbered license plates where ordered to leave their cars at home or suffer a 22-euro fine ($31). the same would apply to odd-numbered plates the following day."" because of this sucessful temporary ban from paris, by monday the smog cleared enough for the ruling french party to rescide the ban for odd-numbered plates on tuesday, according to robert duffer.",313229323B6E,495DF8DE2896,7DA8E80C2FAF,F9448F4CD1E8,01AFC67DF935
7b1822065559,2F523DD862F0,-1,0,0,0,0,"in bogota, colombia, home to 7 million, has a ""program thats set to spread to other countries, millions of colombians hiked, biked, skated or took buses to work during a car free day yesterday, leaving the streets of this capital city errily devioid of traffic jams."" according to source 3, by andrew selsky. it has been three straight years that cars have been banned with only busses and taxis permitted",F074E15D7250,B867F487B9F3,18A22DA09EF0,0B606C33AC4D,6E534D6E2282
f3dcbedbd096,2F523DD862F0,-1,0,0,0,0,"the day without cars , the goal of this program is to promote alternative transportation and reduce smog.",7DA8E80C2FAF,88DD3D58EA57,BD7F5D94AFED,7507EC0790DF,313229323B6E
5c7f3a6b3b60,2F523DD862F0,-1,0,0,0,0,"in some places, such as vauban, germany, have given up their cars",0168325D0E24,C492123F426E,0C952AD5C1EA,D150C1CD72D5,BF070C66EE96
e8730635cb05,2F523DD862F0,-1,0,0,0,0,"""street parking, driveways and home garages are generally forbidden in this experimental new district on the outskirts of freiburg, near the french and swiss boarders. the streets of this upscale community are completely ""car free"" - except for the main thoroughfare, and a few streets on one edge of the community. car ownership is allowed, but there is only two places to park- large garages at the edge of the development, where a car owner buys a space, for $40,000 along with a home. 70% of vauban's families don't own cars, and 57% sold their car to move there.",0B606C33AC4D,6E534D6E2282,495DF8DE2896,7CFABEFA5DFA,C5C6DED9C790
c6309d7f04b2,2F5B4EFC880B,-1,0,0,0,0,the face is a very mysterious thing,B86BB171770C,CFA591751173,BD195459F3B9,E66C66D98801,C4B52CBE6186
599fd5456e4e,2F5B4EFC880B,-1,0,0,0,0,it's not every day you see something resemble a face on a planet. there are many people out there that believe it is just a natural landform. people think that because there are many landforms on earth that resemble a face so why think that aliens did it just because it is on another planet. also they might not belive in aliens.,A3B1F9DB5721,1456B98CAF05,EDFF7735A6F7,B86BB171770C,D145F56FADED
780b4c380147,2F5B4EFC880B,-1,0,0,0,0,there are also people who think aliens created it. they think this because it really isn't an everyday think to see a landform that resembles a face.,52835AA731FA,4A8B8527DD14,C81BC69CEE2B,821EFD80EE4D,9865A4972C51
f78d923bc44e,2F5B4EFC880B,-1,0,0,0,0,so they start to think what could have created that. since it is on mars they instantly think aliens. they think aliens because they can't think of what else could cause that and they think aliens can do crazy things like shape the land. also people read things from newspaper articles that talk about it and watch movies about aliens and see them do crazy things like shape the land and other crazy things.,DA6449D7D94A,E4124ED1046C,4A8B8527DD14,1D023C6D201A,C81BC69CEE2B
9f87cd5fb439,2F5B4EFC880B,-1,0,0,0,0,people who think the face is just a natural landform probably think the people that believe aliens made it are crazy.,52835AA731FA,9865A4972C51,821EFD80EE4D,C81BC69CEE2B,DAAE254A0B5C
ecde530a221c,2F5B4EFC880B,-1,0,0,0,0,"they might think they are crazy because there is no proof that aliens exist, so why think that something that might not exist create something like a face in a planet. it makes more sense that it is a natural landform that just so happens to resemble a face. not many scientists believed it was an alien artifact so many people would think that is a natural landform because scientists don't believe it is something aliens created.",9F0C2B822B76,70FA630251FB,A969E6903C17,F2A3BE5019F0,1E5EFF5360E2
5971a914d41e,2F5B4EFC880B,-1,0,0,0,0,"on april 5, 1998 michael malin and his ""mars orbiter camera"" took a picture of the face. the picture was ten times sharper than the original and it proved that it was just a natural landform.",139B1A57D6A3,C9AC065BB597,7EAB25FDB984,2B7A8D15B50C,4F627C43D63F
7fb40a9506b1,2F5B4EFC880B,-1,0,0,0,0,people who believed aliens created it were unsatisfied because the way mars faced in 98' it was winter time. so it was very cloudy.,46325F9405AF,DE2BFF400952,879F0C1C09CD,E4124ED1046C,057AF0C42467
e9aa24b2441c,2F5B4EFC880B,2,0,1,1,1,"but on april 8, 2001 he set out for another picture. they took an extrodinary picture. again it proved it was just a landform.",AC470B5D0675,2F5B4EFC880B,63687EA6EB28,ADB68BCD2874,4F099BCC188A
40cedec69302,2F5B4EFC880B,2,0,1,1,1,so therefore the people who thought it was just a landform were correct.,9C88B308AF78,2F5B4EFC880B,63687EA6EB28,04F277F6562D,DE6E0F8EAA59
f00a38986848,2FF49615D63E,-1,0,0,0,0,educators understand what is to be expected from their students within the next school year and can help them prepare,25279CF8444F,48B6B42AF44E,59A14F276C3E,99EBD3D71311,F647D77D7396
1b8a4d5ce304,2FF49615D63E,-1,0,0,0,0,it will keep students' brains actively working,41E9768ADAF5,48B6B42AF44E,E4FACBE9AC22,3254ADC7B428,B91C344934D2
e23762d1cabd,2FF49615D63E,7,0,0,1,1,teacher-designed assignments will create an equal learning style between students and those from previous years.,C8E9D6F3C80A,F647D77D7396,7277DA6BE697,86D1F207868B,F4A3B4B14952
986979e6b4f2,2FF49615D63E,-1,0,0,0,0,"high schoolers are very busy people who rather not spend a portion of their summer completing school work. with the help of their teachers, having the teacher-designed summer assignment, students will have the motivation to work and complete what is being asked of them. going into a new school year, students could never imagine what may occur or what teacher they may get. it could be an easier course but with a difficult teacher, or a challenging course with a relaxed teacher. having these teacher-designed assignments, will provide knowledge to the students that they may need for the upcoming class. it will give them a peek as to what they may expect while enrolled. this is important because most students base their course selections off of what their friends are taking, rather than what they are more interested in. these students may have no idea what the course is about, so it's beneficial to have the teachers create the necessary work. saying this, with the expectations held by teachers, it's only fair for students to be prepared. assigning this type of work, will help take a leading hand in the successes waiting for these curios students.",4CBB994F69F3,79887DA7C1B1,EBD36D034DAC,D4E3104E7591,5CD0A11E317E
